Entity,Definition,Images
Human eye,"The human eye is a sensory organ, part of the sensory nervous system, that reacts to visible light and allows humans to use visual information for various purposes including seeing things, keeping balance, and maintaining circadian rhythm.","['https://upload.wikimedia.org/wikipedia/commons/7/76/3D_Medical_Animation_Eye_Structure.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Anatomy_posture_and_body_mechanics_08.web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/03/Blausen_0388_EyeAnatomy_01.png', 'https://upload.wikimedia.org/wikipedia/commons/3/30/Blausen_0389_EyeAnatomy_02.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f5/Bloodshot.jpg']"
Cheaper fuels,Not found on Wikipedia,['Image not found']
Soil of Mars,Not found on Wikipedia,['Image not found']
Biology,Biology is the scientific study of life.,"['https://upload.wikimedia.org/wikipedia/commons/2/26/225_Peptide_Bond-01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c6/3D_model_hydrogen_bonds_in_water.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e3/Activation2_updated.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/Biological_cell.svg']"
4 cm,Not found on Wikipedia,['Image not found']
Intensity of sound,Not found on Wikipedia,['Image not found']
Tyres of the vehicle,Not found on Wikipedia,['Image not found']
Prokaryotic cell,Not found on Wikipedia,['Image not found']
Chemical activities,Not found on Wikipedia,['Image not found']
Far away areas,Not found on Wikipedia,['Image not found']
Harvests,Not found on Wikipedia,['Image not found']
Society,"A society is a group of individuals involved in persistent social interaction, or a large social group sharing the same spatial or social territory, typically subject to the same political authority and dominant cultural expectations.","['https://upload.wikimedia.org/wikipedia/commons/0/02/Ants%27_Social_Ethology.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/81/BushmenSan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Caesio_teres_in_Fiji_by_Nick_Hobgood.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/Canis_lupus_pack_surrounding_Bison.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Attractive appearance,Not found on Wikipedia,['Image not found']
Iron objects,Not found on Wikipedia,['Image not found']
Lion,The lion (Panthera leo) is a large cat of the genus Panthera native to Africa and India.,"['https://upload.wikimedia.org/wikipedia/commons/8/86/Africa_%28orthographic_projection%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/48/Asiatic_lion_01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Berl%C3%ADn_Ishtar_le%C3%B3n._02.JPG', 'https://upload.wikimedia.org/wikipedia/commons/4/44/Wapiti_from_Wagon_Trails.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3a/Cat03.jpg']"
Carbon dioxide gas,Not found on Wikipedia,['Image not found']
Cricket wicket,Not found on Wikipedia,['Image not found']
Protecting,Not found on Wikipedia,['Image not found']
Awareness,"In psychology, awareness is a concept about knowing, perceiving and being cognizant of events.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Repulsive nature,Not found on Wikipedia,['Image not found']
Rocket,"A rocket (from Italian: rocchetto, lit. 'bobbin/spool') is a vehicle that uses jet propulsion to accelerate without using the surrounding air.","['https://upload.wikimedia.org/wikipedia/commons/2/2f/A_balloon_with_a_tapering_nozzle.png', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Ap6-68-HC-191.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/Apollo_15_launch.ogv', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Apollo_Pad_Abort_Test_-2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/Artistsconcept_separation.jpg']"
Three or four months,Not found on Wikipedia,['Image not found']
Inwards,Not found on Wikipedia,['Image not found']
Mathura- 281 001 (U.P.),Not found on Wikipedia,['Image not found']
Jamuna,Jamuna or Jumna may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Crowd,"Generally speaking, a crowd is defined as a group of people that have gathered for a common purpose or intent such as at a demonstration, a sports event, or during looting (this is known as an acting crowd), or may simply be made up of many people going about their business in a busy area.","['https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Antifas.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'Image not found', 'https://upload.wikimedia.org/wikipedia/commons/b/be/July_4_crowd_at_Vienna_Metro_station.jpg']"
Experiment,"An experiment is a procedure carried out to support or refute a hypothesis, or determine the efficacy or likelihood of something previously untried.","['https://upload.wikimedia.org/wikipedia/commons/e/e8/Apollo_15_feather_and_hammer_drop.ogv', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Blackbox3D-obs.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Humanit%C3%A9s_Num%C3%A9riques.JPG', 'https://upload.wikimedia.org/wikipedia/commons/6/60/Mirror_baby.jpg']"
Coefficient,"In mathematics, a coefficient is a multiplicative factor in some term of a polynomial, a series, or an expression; it is usually a number, but may be any expression (including variables such as a, b and c).",['https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']
Balloon seller,Not found on Wikipedia,['Image not found']
Fig. 7.3,Not found on Wikipedia,['Image not found']
Pot,Pot may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Vector_search_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Transfer,Transfer may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Paper,"Paper is a thin sheet material produced by mechanically or chemically processing cellulose fibres derived from wood, rags, grasses or other vegetable sources in water, draining the water through fine mesh leaving the fibre evenly distributed on the surface, followed by pressing and drying.","['https://upload.wikimedia.org/wikipedia/commons/7/7b/20221129_low_quality_paper.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Book_suffering_from_slow_fire.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7f/Chinese_hemp_paper_western_han.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c4/Coloured%2C_textured_craft_card.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Mode of intake of food,Not found on Wikipedia,['Image not found']
Fertilizer,A fertilizer (American English) or fertiliser (British English) is any material of natural or synthetic origin that is applied to soil or to plant tissues to supply plant nutrients.,"['https://upload.wikimedia.org/wikipedia/commons/e/e4/7252_Hand_top-dressing_of_super_phosphate_on_Banks_Peninsula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Aquatic_Dead_Zones.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/AtmosphericMethane.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/FERTILIZER_USE_%282018%29.svg']"
Vaccination,Vaccination is the administration of a vaccine to help the immune system develop immunity from a disease.,"['https://upload.wikimedia.org/wikipedia/commons/e/ea/%27Serum_straight_from_the_horse%27.%2C_inoculation_caricature_Wellcome_L0009827.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/A_doctor_vaccinating_a_small_girl%2C_other_girls_with_loosened_Wellcome_V0016682.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cc/Anti-COVID-19_Vaccination_Center_GUMed_Gdansk_Poland.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/50/DTP-Vaccination-rate-by-US-State-and-exemption-status-1.png']"
Protected area,"Protected areas or conservation areas are locations which receive protection because of their recognized natural, ecological or cultural values.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Belianske_Tatry.JPG', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Black_Opal_Spring_in_Biscuit_Basin.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Change_in_Average_Temperature.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Climate_change_threats_to_coral_reefs.png']"
Threatened species,"Threatened species are any species (including animals, plants and fungi) which are vulnerable to extinction in the near future.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/5e/BFN_Kategorien_Rote_Liste.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5b/Bufo_periglenes2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/CC_BY_icon.svg']"
"Am,ry",Not found on Wikipedia,['Image not found']
Square field,Not found on Wikipedia,['Image not found']
At 2F2,Not found on Wikipedia,['Image not found']
Justice,"Justice, in its broadest sense, is the concept that individuals are to be treated in a manner that is equitable and fair.","['https://upload.wikimedia.org/wikipedia/commons/0/01/A_coloured_voting_box.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Balance%2C_by_David.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7b/Bonino_da_Campione%2C_Justice%2C_c._1357%2C_NGA_46013.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
Universal law of gravitation,Not found on Wikipedia,['Image not found']
Water sample,Not found on Wikipedia,['Image not found']
Bags of chips,Not found on Wikipedia,['Image not found']
Other side of lens,Not found on Wikipedia,['Image not found']
Cleaned,Not found on Wikipedia,['Image not found']
Fuels,Not found on Wikipedia,['Image not found']
Edge,Edge or EDGE may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Two terminals of the bulb,Not found on Wikipedia,['Image not found']
Acidic soil,Not found on Wikipedia,['Image not found']
Deep bottom of the sea,Not found on Wikipedia,['Image not found']
Side road,A side road is a minor highway typically leading off a main road.,['https://upload.wikimedia.org/wikipedia/commons/a/ab/Typicalsidestreet.jpg']
Crop,A crop is a plant that can be grown and harvested extensively for profit or subsistence.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/Drying_Crop_in_rural_Punjabi_home.JPG', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/France_Loiret_La_Bussiere_Potager_05.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f4/Leaf_1_web.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/d0/New_World_Domesticated_plants.JPG']"
Sex chromosomes,Not found on Wikipedia,['Image not found']
Another object,Not found on Wikipedia,['Image not found']
Oscillations/Vibrations,Not found on Wikipedia,['Image not found']
50 Ω,Not found on Wikipedia,['Image not found']
100° Celsius,Not found on Wikipedia,['Image not found']
Same origin,Not found on Wikipedia,['Image not found']
Private networks,Not found on Wikipedia,['Image not found']
Rainfall,Not found on Wikipedia,['Image not found']
Dark zone,Not found on Wikipedia,['Image not found']
Coccus,"A coccus (plural cocci) is any bacterium or archaeon that has a spherical, ovoid, or generally round shape.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/08/Staphylococcus_aureus_Gram.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Kalmi leaf,Not found on Wikipedia,['Image not found']
Seema Yadav P,Not found on Wikipedia,['Image not found']
Garden,"A garden is a planned space, usually outdoors, set aside for the cultivation, display, and enjoyment of plants and other forms of nature.","['https://upload.wikimedia.org/wikipedia/commons/9/94/%27JardimBotanico.BotanicalGarden.CuritibaParanaBrasilBrazil.JPG', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/40sotoon.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Bagatelle_roseraie_classique01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Brooklyn_Botanic_Garden_New_York_May_2015_010.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/27/Butchart_gardens.JPG']"
His head,Not found on Wikipedia,['Image not found']
Two,Not found on Wikipedia,['Image not found']
Agra Fort,"The Agra Fort is a historical fort in the city of Agra, and also known as Agra's Red Fort.","['https://upload.wikimedia.org/wikipedia/commons/6/6b/AgraFortColumn.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7e/Agra_03-2016_10_Agra_Fort.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/73/Agra_Fort_13.JPG', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/Agra_Fort_20.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/Agra_Fort_Anguri_Bagh_%28side_view%29-Agra-Uttar_Pradesh-N-UP-A1-b.jpg']"
Nozzle,A nozzle is a device designed to control the direction or characteristics of a fluid flow (specially to increase velocity) as it exits (or enters) an enclosed chamber or pipe.,"['https://upload.wikimedia.org/wikipedia/commons/5/57/BeteSprayNozzlesUsedInScrubberApplication.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f6/Nelson_A3000_Accelerator.png', 'https://upload.wikimedia.org/wikipedia/commons/d/d4/Nelson_Big_Gun.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Normal blood pressure,Not found on Wikipedia,['Image not found']
Folded,Not found on Wikipedia,['Image not found']
Sensitive plant,Not found on Wikipedia,['Image not found']
Earth's interior,Not found on Wikipedia,['Image not found']
Scientific notation,"Scientific notation is a way of expressing numbers that are too large or too small to be conveniently written in decimal form, since to do so would require writing out an unusually long string of digits.","['https://upload.wikimedia.org/wikipedia/commons/1/1d/Avogadro%27s_number_in_e_notation.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Irreversible changes,Not found on Wikipedia,['Image not found']
Home made torch,Not found on Wikipedia,['Image not found']
Camphor,"Camphor () is a waxy, colorless solid with a strong aroma.","['https://upload.wikimedia.org/wikipedia/commons/c/c3/10-CSA_synthesis.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4e/Alcanfor-2D.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/3d/Alcanfor-3D-xray.png', 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Camphor_Cubes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f0/Camphor_biosynthesis_en.svg']"
Mexico,"Mexico (Spanish: México), officially the United Mexican States, is a country in the southern portion of North America.","['https://upload.wikimedia.org/wikipedia/commons/6/66/-_panoramio_%282288%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/100_a%C3%B1os_del_natalicio_del_Santo_-i---i-_%2836184746106%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/16th_century_Portuguese_Spanish_trade_routes.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Alfonso_Cuar%C3%B3n%2C_President_jury_Venezia_72_%2825805089406%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Antonio_L%C3%B3pez_de_Santa_Anna%2C_siglo_XIX%2C_%C3%B3leo_sobre_tela.png']"
