Entity,Definition,Images
Nucleus,Nucleus (PL: nuclei) is a Latin word for the seed inside a fruit.,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Beneficial aerobic microorganisms,Not found on Wikipedia,['Image not found']
70 km,Not found on Wikipedia,['Image not found']
Letters,Not found on Wikipedia,['Image not found']
Automobiles,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/3/31/Redirect_arrow_without_text.svg']
King vulture,The king vulture (Sarcoramphus papa) is a large bird found in Central and South America.,"['https://upload.wikimedia.org/wikipedia/commons/f/ff/Brevard_Zoo%2C_Australian_Section_-_Flickr_-_Rusty_Clark_%2812%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/Cscr-featured.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/ca/King_Vulture.png', 'https://upload.wikimedia.org/wikipedia/commons/5/55/King_vulture_flying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg']"
Mismanagement,Not found on Wikipedia,['Image not found']
Iodized table salt,Not found on Wikipedia,['Image not found']
Person 1,Not found on Wikipedia,['Image not found']
During monsoon,Not found on Wikipedia,['Image not found']
Scattered reflection,Not found on Wikipedia,['Image not found']
Digital electronics,Digital electronics  is a field of electronics involving the study of digital signals and the engineering of devices that use or produce them.,"['https://upload.wikimedia.org/wikipedia/commons/0/02/80486dx2-large.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Digital-signal-noise.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/32/HitachiJ100A.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/JohnsonCounter2.png']"
High blood pressure,Not found on Wikipedia,['Image not found']
Disease,"A disease is a particular abnormal condition that negatively affects the structure or function of all or part of an organism, and that is not immediately due to any external injury.","['https://upload.wikimedia.org/wikipedia/commons/2/26/Charles_Mellin_%28attributed%29_-_Portrait_of_a_Gentleman_-_Google_Art_Project.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/cb/Mycobacterium_tuberculosis.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Forest fire,Not found on Wikipedia,['Image not found']
Sense of touch,Not found on Wikipedia,['Image not found']
Decaying leaves,Not found on Wikipedia,['Image not found']
Air quality,Not found on Wikipedia,['Image not found']
Rhizopus individuals,Not found on Wikipedia,['Image not found']
(t2 – t1),Not found on Wikipedia,['Image not found']
Anode mud,Not found on Wikipedia,['Image not found']
Crystal,"A crystal or crystalline solid is a solid material whose constituents (such as atoms, molecules, or ions) are arranged in a highly ordered microscopic structure, forming a crystal lattice that extends in all directions.","['https://upload.wikimedia.org/wikipedia/commons/e/ee/1-cooling-crystallizer-schladen.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Am%C3%A9thyste_3.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/Apatite-Rhodochrosite-Fluorite-169799.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Bornite-Chalcopyrite-Pyrite-180794.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Calcite-millerite_association.jpg']"
Increased concentration,Not found on Wikipedia,['Image not found']
Table 13.1 Contaminant survey S,Not found on Wikipedia,['Image not found']
Festival days,Not found on Wikipedia,['Image not found']
Urination,Urination is the release of urine from the urinary bladder through the urethra to the outside of the body.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/be/Dog_marking_his_spot.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Gray1140.png', 'https://upload.wikimedia.org/wikipedia/commons/d/d7/Gray1142.png']"
Abnormalities,Not found on Wikipedia,['Image not found']
Quality seeds,Not found on Wikipedia,['Image not found']
Heat source,Not found on Wikipedia,['Image not found']
One side of the plant,Not found on Wikipedia,['Image not found']
Two directions,Not found on Wikipedia,['Image not found']
Parallel beam of light,Not found on Wikipedia,['Image not found']
Different,Different may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Dye,A dye is a colored substance that chemically bonds to the substrate to which it is being applied.,"['https://upload.wikimedia.org/wikipedia/commons/0/09/Blick_in_Farbstoffsammlung_01.JPG', 'https://upload.wikimedia.org/wikipedia/commons/7/79/CC_BY_icon-80x15.png', 'https://upload.wikimedia.org/wikipedia/commons/f/f7/Conner-prairie-yarn-drying.jpg', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Dyeing_British_Library_Royal_MS_15.E.iii%2C_f._269_1482.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/ee/H%C3%A5rf%C3%A4rgning_-_2007.jpg']"
Chapter 3,Not found on Wikipedia,['Image not found']
Public health problem,Not found on Wikipedia,['Image not found']
Pre-application precautions,Not found on Wikipedia,['Image not found']
Nichrome,"Nichrome (also known as NiCr, nickel-chromium or chromium-nickel) is a family of alloys of nickel and chromium (and occasionally iron) commonly used as resistance wire, heating elements in devices like toasters, electrical kettles and space heaters, in some dental restorations (fillings) and in a few other applications.",['Image not found']
Quintal,"The quintal or centner is a historical unit of mass in many countries which is usually defined as 100 base units, such as pounds or kilograms.",['https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']
Minerals,Not found on Wikipedia,['Image not found']
Insecure,Not found on Wikipedia,['Image not found']
Amloki,Not found on Wikipedia,['Image not found']
Sodium ethoxide,"Sodium ethoxide, also referred to as sodium ethylate, is the ionic, organic compound with the formula C2H5ONa, or NaOEt (Et = ethane).","['https://upload.wikimedia.org/wikipedia/commons/a/a1/GHS-pictogram-acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c3/GHS-pictogram-exclam.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/GHS-pictogram-flamme.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6f/NFPA_704.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Soluble materials,Not found on Wikipedia,['Image not found']
Fa!B,Not found on Wikipedia,['Image not found']
Shrunk skin,Not found on Wikipedia,['Image not found']
Latent heat of vaporisation,Not found on Wikipedia,['Image not found']
Technical exercises,Not found on Wikipedia,['Image not found']
Equipments,Not found on Wikipedia,['Image not found']
1 ohm,Not found on Wikipedia,['Image not found']
Good health,Good health may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Stopwatch,A stopwatch is a timepiece designed to measure the amount of time that elapses between its activation and deactivation.,"['https://upload.wikimedia.org/wikipedia/commons/6/63/Aleutian_Islands_with_180th_meridian_and_International_Date_Line_%28cropped%29.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b6/Jacques_Lemans_quartz_chronograph_watch_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9c/Louis_Moinet%27s_%22Compteur_de_Tierces%22.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/Marine_sandglass_MMM.jpg']"
Electrostatic charge,Not found on Wikipedia,['Image not found']
Loss of aquatic biodiversity,Not found on Wikipedia,['Image not found']
Na2O,Not found on Wikipedia,['Image not found']
Outgoing air,Not found on Wikipedia,['Image not found']
Electrical energy,"Electrical energy is energy related to forces on electrically-charged particles and the movement of those particles (often electrons in wires, but not always).","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e2/Symbol_portal_class.svg']"
Photoelectric effect,"The photoelectric effect is the emission of electrons when electromagnetic radiation, such as light, hits a material.","['https://upload.wikimedia.org/wikipedia/commons/2/24/ARPES_setup_-_ultraviolet_source_-_sample_holder_-_electron_analyzer.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b3/Gold_leaf_electroscope_1869.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8e/Light-matter_interaction_-_schematic.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Baked items,Not found on Wikipedia,['Image not found']
Shillong plateau,Not found on Wikipedia,['Image not found']
Cannot stand upright,Not found on Wikipedia,['Image not found']
Clayey soils,Not found on Wikipedia,['Image not found']
Tidal wave,Tidal wave may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Magnitude of force,Not found on Wikipedia,['Image not found']
Concern,Concern may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Wikivoyage-Logo-v3-icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Medical degree,A medical degree is a professional degree admitted to those who have passed coursework in the fields of medicine and/or surgery from an accredited medical school.,"['https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Global_thinking.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/People_icon.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Impervious rock,Not found on Wikipedia,['Image not found']
Audible range,Not found on Wikipedia,['Image not found']
River Ganga,Not found on Wikipedia,['Image not found']
Wave properties,Wave properties may refer to:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Pinholes,Not found on Wikipedia,['Image not found']
Mattresses,Not found on Wikipedia,['Image not found']
Nerve fibres,Not found on Wikipedia,['Image not found']
Mental labour,Not found on Wikipedia,['Image not found']
Wildlife Sanctuaries,Not found on Wikipedia,['Image not found']
Still pictures,Not found on Wikipedia,['Image not found']
Jewellery,"Jewellery (Commonwealth English) or jewelry (American English) consists of decorative items worn for personal adornment, such as brooches, rings, necklaces, earrings, pendants, bracelets, and cufflinks.","['https://upload.wikimedia.org/wikipedia/commons/2/2c/A002.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/85/Anillo_de_Sheshonq_%2846627183381%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/eb/Archaeological_museum%2C_Athens_%284976534238%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Atsidi_Sani.jpg', 'https://upload.wikimedia.org/wikipedia/commons/5/56/BOG_04_2012_Museo_de_Oro_1213.JPG']"
White blood cell,"White blood cells, also called leukocytes or leucocytes, are cells of the immune system that are involved in protecting the body against both infectious disease and foreign invaders.","['https://upload.wikimedia.org/wikipedia/commons/f/fe/Blausen_0077_Basophil_%28crop%29.png', 'https://upload.wikimedia.org/wikipedia/commons/1/19/Blausen_0352_Eosinophil_%28crop%29.png', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/Blausen_0624_Lymphocyte_B_cell_%28crop%29.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Blausen_0625_Lymphocyte_T_cell_%28crop%29.png', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Blausen_0649_Monocyte_%28crop%29.png']"
Origin of the earth,Not found on Wikipedia,['Image not found']
Biomass,"Biomass is a term used in several contexts: in the context of ecology it means living organisms, and in the context of bioenergy it means matter from recently living (but now dead) organisms.",['https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']
Reflector,Reflector may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Paternal origin,Not found on Wikipedia,['Image not found']
Day 1,Not found on Wikipedia,['Image not found']
Fig. 10.9 (b),Not found on Wikipedia,['Image not found']
Dental caries,Not found on Wikipedia,['Image not found']
Naturally occurring atoms,Not found on Wikipedia,['Image not found']
Upper end,Not found on Wikipedia,['Image not found']
Atmosphere,"An atmosphere (from Ancient Greek  ἀτμός (atmós) 'vapour, steam', and  σφαῖρα (sphaîra) 'sphere') is a layer of gas or layers of gases that envelop a planet, and is held in place by the gravity of the planetary body.","['https://upload.wikimedia.org/wikipedia/commons/f/f9/Atmosphere_layers-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/Mars_atmosphere.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Ultraviolet rays,Not found on Wikipedia,['Image not found']
Liquid fuels,Not found on Wikipedia,['Image not found']
Unit,Unit may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Vitreous humour,Not found on Wikipedia,['Image not found']
Life-style,Not found on Wikipedia,['Image not found']
Sugarcane,"Sugarcane or sugar cane is a species of (often hybrid) tall, perennial grass (in the genus Saccharum, tribe Andropogoneae) that is used for sugar production.","['https://upload.wikimedia.org/wikipedia/commons/f/fa/A_video_of_Sugarcane_juice_extraction.ogv', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Cane-truck-1.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Cane_syrup_evaporator_1330.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Cannes-sucre-Georgi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/92/Cocktail_Caipirinha_raw.jpg']"
Supernatural powers,Not found on Wikipedia,['Image not found']
Several other crops,Not found on Wikipedia,['Image not found']
Coloured plastids,Not found on Wikipedia,['Image not found']
When distance is reduced to half,Not found on Wikipedia,['Image not found']
Irregular heart-beat,Not found on Wikipedia,['Image not found']
Parenchyma,Parenchyma () is the bulk of functional substance in an animal organ or structure such as a tumour.,"['https://upload.wikimedia.org/wikipedia/commons/d/d4/Emphysema%2C_bullous%2C_subpleural_and_honeycomb_fibrosis_%284563270966%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Fundamental S.I units,Not found on Wikipedia,['Image not found']
Prevent multiplication,Not found on Wikipedia,['Image not found']
Insulin dependent patients,Not found on Wikipedia,['Image not found']
Wastewater,"Wastewater is water generated after the use of freshwater, raw water, drinking water or saline water in a variety of deliberate applications or processes.: 1  Another definition of wastewater is ""Used water from any combination of domestic, industrial, commercial or agricultural activities, surface runoff / storm water, and any sewer inflow or sewer infiltration"".: 175  In everyday usage, wastewater is commonly a synonym for sewage (also called domestic wastewater or municipal wastewater), which is wastewater that is produced by a community of people.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/Air_pollution3.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8c/DAB_list_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/6/6a/Earth_Day_Flag.png']"
